"""rowid"" ""WY"" ""source"" ""system.index"" ""image_date"" ""mean"" ""median"" ""std"" ""variance"" ""date"" ""meadow"" ""DOY"" ""DOWY"" ""WYTYPE"""
"4587 2008 ""LANDSAT/LT5_L1T_8DAY_NDWI/20080921"" 1120080921 1221955200000 0.300977026874369 0.293998271226883 0.126783763158291 0.0160741226005777 ""20080921"" ""BullCreek"" 265 357 ""C"""
"4588 2008 ""LANDSAT/LT5_L1T_8DAY_NDWI/20080929"" 1120080929 1222646400000 NA NA NA NA ""20080929"" ""BullCreek"" 273 365 ""C"""
"4589 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080812"" 1220080812 1218499200000 0.137618265000352 0.107895351946354 0.0838977872697245 0.00703883870875595 ""20080812"" ""HerringCreek"" 225 317 ""C"""
"4590 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080820"" 1220080820 1219190400000 0.136645591187784 0.151412069797516 0.063345072283403 0.00401259818258956 ""20080820"" ""HerringCreek"" 233 325 ""C"""
"4591 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080828"" 1220080828 1219881600000 0.0441372174958313 0.0378722529858351 0.0655631814062169 0.00429853075610451 ""20080828"" ""HerringCreek"" 241 333 ""C"""
"4592 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080905"" 1220080905 1220572800000 0.10731461040153 0.112048223614693 0.0427453087014986 0.00182716141598641 ""20080905"" ""HerringCreek"" 249 341 ""C"""
"4593 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080719"" 1220080719 1216425600000 0.359009233406848 0.36673300464948 0.0991268947175484 0.00982614125634392 ""20080719"" ""HerringCreek"" 201 293 ""C"""
"4594 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080727"" 1220080727 1217116800000 0.301745789125562 0.305807560682297 0.0594231794182645 0.00353111425217526 ""20080727"" ""HerringCreek"" 209 301 ""C"""
"4595 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080617"" 1220080617 1213660800000 0.224023800661676 0.222040802240372 0.0754141951199601 0.00568730082559142 ""20080617"" ""HerringCreek"" 169 261 ""C"""
"4596 2008 ""LANDSAT/LE7_L1T_8DAY_NDWI/20080804"" 1220080804 1.217808e+12 0.272951012276686 0.279639010628065 0.0917020641565121 0.00840926857056505 ""20080804"" ""HerringCreek"" 217 309 ""C"""
"4597 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090210"" 1120090210 1.234224e+12 NA NA NA NA ""20090210"" ""BullCreek"" 41 133 ""BN"""
"4598 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090218"" 1120090218 1234915200000 0.778400468826294 0.778360068798065 0.0441994452182966 0.0019535909576052 ""20090218"" ""BullCreek"" 49 141 ""BN"""
"4599 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090226"" 1120090226 1235606400000 NA NA NA NA ""20090226"" ""BullCreek"" 57 149 ""BN"""
"4600 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090125"" 1120090125 1232841600000 NA NA NA NA ""20090125"" ""BullCreek"" 25 117 ""BN"""
"4601 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090218"" 1120090218 1234915200000 0.283501076494685 0.28647618740797 0.0460855071579639 0.00212387397000674 ""20090218"" ""HerringCreek"" 49 141 ""BN"""
"4602 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090101"" 1120090101 1.230768e+12 NA NA NA NA ""20090101"" ""BullCreek"" 1 93 ""BN"""
"4603 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090202"" 1120090202 1233532800000 0.831549189307473 0.855984270572662 0.0864118307515717 0.00746700449383827 ""20090202"" ""BullCreek"" 33 125 ""BN"""
"4604 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090306"" 1120090306 1236297600000 0.646475321596319 0.649825215339661 0.0545155842047765 0.00297194892118808 ""20090306"" ""BullCreek"" 65 157 ""BN"""
"4605 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081210"" 1120081210 1228867200000 NA NA NA NA ""20081210"" ""HerringCreek"" 345 71 ""BN"""
"4606 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081218"" 1120081218 1229558400000 NA NA NA NA ""20081218"" ""HerringCreek"" 353 79 ""BN"""
"4607 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081226"" 1120081226 1230249600000 NA NA NA NA ""20081226"" ""HerringCreek"" 361 87 ""BN"""
"4608 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090407"" 1120090407 1239062400000 0.467726652730595 0.448260396718979 0.0538131176242961 0.00289585162844633 ""20090407"" ""BullCreek"" 97 189 ""BN"""
"4609 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090210"" 1120090210 1.234224e+12 NA NA NA NA ""20090210"" ""HerringCreek"" 41 133 ""BN"""
"4610 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081226"" 1120081226 1230249600000 NA NA NA NA ""20081226"" ""BullCreek"" 361 87 ""BN"""
"4611 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090423"" 1220090423 1240444800000 NA NA NA NA ""20090423"" ""BullCreek"" 113 205 ""BN"""
"4612 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090109"" 1120090109 1231459200000 NA NA NA NA ""20090109"" ""BullCreek"" 9 101 ""BN"""
"4613 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090117"" 1120090117 1232150400000 0.810572085597298 0.820477247238159 0.0767939413324564 0.00589730942537275 ""20090117"" ""BullCreek"" 17 109 ""BN"""
"4614 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090202"" 1220090202 1233532800000 NA NA NA NA ""20090202"" ""BullCreek"" 33 125 ""BN"""
"4615 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090210"" 1220090210 1.234224e+12 0.780937226252122 0.779393255710602 0.0393103247820928 0.00154530163447362 ""20090210"" ""BullCreek"" 41 133 ""BN"""
"4616 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090218"" 1220090218 1234915200000 NA NA NA NA ""20090218"" ""BullCreek"" 49 141 ""BN"""
"4617 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090101"" 1120090101 1.230768e+12 0.872263941705597 0.88977675139904 0.0460681864546539 0.00212227780322076 ""20090101"" ""HerringCreek"" 1 93 ""BN"""
"4618 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090314"" 1120090314 1236988800000 NA NA NA NA ""20090314"" ""BullCreek"" 73 165 ""BN"""
"4619 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090322"" 1120090322 1.23768e+12 0.308432434905659 0.296712040901184 0.0357606151444397 0.00127882159550873 ""20090322"" ""BullCreek"" 81 173 ""BN"""
"4620 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090330"" 1120090330 1238371200000 NA NA NA NA ""20090330"" ""BullCreek"" 89 181 ""BN"""
"4621 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090202"" 1120090202 1233532800000 0.305864509588443 0.328820725282033 0.0840084610554281 0.00705742152890138 ""20090202"" ""HerringCreek"" 33 125 ""BN"""
"4622 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090407"" 1220090407 1239062400000 NA NA NA NA ""20090407"" ""BullCreek"" 97 189 ""BN"""
"4623 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090415"" 1220090415 1239753600000 0.309252441268076 0.333707511425018 0.0481597142307338 0.00231935807478594 ""20090415"" ""BullCreek"" 105 197 ""BN"""
"4624 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081023"" 1220081023 1.22472e+12 0.0161700598248167 -0.0271899476647377 0.135827389816791 0.0184490798244425 ""20081023"" ""HerringCreek"" 297 23 ""BN"""
"4625 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090226"" 1120090226 1235606400000 NA NA NA NA ""20090226"" ""HerringCreek"" 57 149 ""BN"""
"4626 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090306"" 1120090306 1236297600000 0.859432361140755 0.8597780585289 0.0297761382124371 0.000886618406846157 ""20090306"" ""HerringCreek"" 65 157 ""BN"""
"4627 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090314"" 1120090314 1236988800000 NA NA NA NA ""20090314"" ""HerringCreek"" 73 165 ""BN"""
"4628 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090322"" 1120090322 1.23768e+12 0.921836090754278 0.936042392253876 0.0345923137775594 0.00119662817248512 ""20090322"" ""HerringCreek"" 81 173 ""BN"""
"4629 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090330"" 1120090330 1238371200000 NA NA NA NA ""20090330"" ""HerringCreek"" 89 181 ""BN"""
"4630 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090226"" 1220090226 1235606400000 0.834082512422041 0.844901263713837 0.059650027533574 0.00355812578475614 ""20090226"" ""BullCreek"" 57 149 ""BN"""
"4631 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090109"" 1120090109 1231459200000 NA NA NA NA ""20090109"" ""HerringCreek"" 9 101 ""BN"""
"4632 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090117"" 1120090117 1232150400000 NA NA NA NA ""20090117"" ""HerringCreek"" 17 109 ""BN"""
"4633 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090125"" 1120090125 1232841600000 NA NA NA NA ""20090125"" ""HerringCreek"" 25 117 ""BN"""
"4634 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090330"" 1220090330 1238371200000 0.864157038385218 0.872225105762482 0.0586383815115516 0.00343845978629428 ""20090330"" ""BullCreek"" 89 181 ""BN"""
"4635 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081007"" 1220081007 1223337600000 0.0215406385026872 -0.0242815967649221 0.113576484466057 0.0128996178236684 ""20081007"" ""HerringCreek"" 281 7 ""BN"""
"4636 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081015"" 1220081015 1224028800000 0.000764278470927671 -0.0439422968775034 0.107548556092878 0.0115666919176629 ""20081015"" ""HerringCreek"" 289 15 ""BN"""
"4637 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090202"" 1220090202 1233532800000 NA NA NA NA ""20090202"" ""HerringCreek"" 33 125 ""BN"""
"4638 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081031"" 1220081031 1225411200000 0.867691771646517 0.873865187168121 0.0256180881843797 0.000656286442222657 ""20081031"" ""HerringCreek"" 305 31 ""BN"""
"4639 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081108"" 1220081108 1226102400000 0.884742656849926 0.901969015598297 0.0528428784435554 0.00279236980220037 ""20081108"" ""HerringCreek"" 313 39 ""BN"""
"4640 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081116"" 1220081116 1226793600000 0.686183903898512 0.73718187212944 0.183019152785463 0.0334960102863085 ""20081116"" ""HerringCreek"" 321 47 ""BN"""
"4641 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081124"" 1220081124 1227484800000 0.643734054279928 0.695277750492096 0.185087681553539 0.0342574498628641 ""20081124"" ""HerringCreek"" 329 55 ""BN"""
"4642 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081202"" 1220081202 1.228176e+12 0.356906544949327 0.357879102230072 0.0482403335474273 0.00232712978076704 ""20081202"" ""HerringCreek"" 337 63 ""BN"""
"4643 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081210"" 1220081210 1228867200000 0.40150866098702 0.376452296972275 0.0615688678295241 0.00379072548580941 ""20081210"" ""HerringCreek"" 345 71 ""BN"""
"4644 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090306"" 1220090306 1236297600000 NA NA NA NA ""20090306"" ""BullCreek"" 65 157 ""BN"""
"4645 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090314"" 1220090314 1236988800000 0.678890032118017 0.671619713306427 0.0508190641117041 0.00258257727718949 ""20090314"" ""BullCreek"" 73 165 ""BN"""
"4646 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090322"" 1220090322 1.23768e+12 NA NA NA NA ""20090322"" ""BullCreek"" 81 173 ""BN"""
"4647 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090109"" 1220090109 1231459200000 0.922385616497424 0.935134530067444 0.0405951336074809 0.00164796487260922 ""20090109"" ""HerringCreek"" 9 101 ""BN"""
"4648 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090117"" 1220090117 1232150400000 NA NA NA NA ""20090117"" ""HerringCreek"" 17 109 ""BN"""
"4649 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090125"" 1220090125 1232841600000 0.85744205246801 0.881099537014961 0.0952185513648483 0.00906657252402025 ""20090125"" ""HerringCreek"" 25 117 ""BN"""
"4650 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081015"" 1120081015 1224028800000 0.251030207050513 0.251934349536896 0.0116268625660135 0.000135183933128965 ""20081015"" ""HerringCreek"" 289 15 ""BN"""
"4651 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090210"" 1220090210 1.234224e+12 0.584592518228922 0.584004104137421 0.00584666322763235 3.41834708973483e-05 ""20090210"" ""HerringCreek"" 41 133 ""BN"""
"4652 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090415"" 1120090415 1239753600000 NA NA NA NA ""20090415"" ""BullCreek"" 105 197 ""BN"""
"4653 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090423"" 1120090423 1240444800000 0.802354814789512 0.812392055988312 0.0830042170704755 0.00688970005148261 ""20090423"" ""BullCreek"" 113 205 ""BN"""
"4654 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090501"" 1120090501 1.241136e+12 NA NA NA NA ""20090501"" ""BullCreek"" 121 213 ""BN"""
"4655 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090509"" 1120090509 1241827200000 0.580022425543178 0.57716315984726 0.145857257770998 0.0212743396444753 ""20090509"" ""BullCreek"" 129 221 ""BN"""
"4656 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090517"" 1120090517 1242518400000 NA NA NA NA ""20090517"" ""BullCreek"" 137 229 ""BN"""
"4657 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081218"" 1220081218 1229558400000 NA NA NA NA ""20081218"" ""HerringCreek"" 353 79 ""BN"""
"4658 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081226"" 1220081226 1230249600000 0.875244507018258 0.87821364402771 0.0299404579743205 0.00089643102371205 ""20081226"" ""HerringCreek"" 361 87 ""BN"""
"4659 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090101"" 1220090101 1.230768e+12 NA NA NA NA ""20090101"" ""HerringCreek"" 1 93 ""BN"""
"4660 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090618"" 1120090618 1245283200000 NA NA NA NA ""20090618"" ""BullCreek"" 169 261 ""BN"""
"4661 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090626"" 1120090626 1245974400000 0.376768842610446 0.367869973182678 0.0555734735000285 0.00308841095685837 ""20090626"" ""BullCreek"" 177 269 ""BN"""
"4662 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081007"" 1120081007 1223337600000 0.0108876370142289 -0.0456854440271854 0.138179324396051 0.019093525690549 ""20081007"" ""HerringCreek"" 281 7 ""BN"""
"4663 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081124"" 1220081124 1227484800000 NA NA NA NA ""20081124"" ""Shorthair"" 329 55 ""BN"""
"4664 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081023"" 1120081023 1.22472e+12 0.0375246148316409 -0.0290157441049814 0.146616980243333 0.0214965388956739 ""20081023"" ""HerringCreek"" 297 23 ""BN"""
"4665 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081031"" 1120081031 1225411200000 NA NA NA NA ""20081031"" ""HerringCreek"" 305 31 ""BN"""
"4666 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081108"" 1120081108 1226102400000 NA NA NA NA ""20081108"" ""HerringCreek"" 313 39 ""BN"""
"4667 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081116"" 1120081116 1226793600000 NA NA NA NA ""20081116"" ""HerringCreek"" 321 47 ""BN"""
"4668 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081124"" 1120081124 1227484800000 NA NA NA NA ""20081124"" ""HerringCreek"" 329 55 ""BN"""
"4669 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081202"" 1120081202 1.228176e+12 NA NA NA NA ""20081202"" ""HerringCreek"" 337 63 ""BN"""
"4670 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090525"" 1120090525 1243209600000 0.274651486562057 0.290032774209976 0.0951363275346869 0.00905092081678723 ""20090525"" ""BullCreek"" 145 237 ""BN"""
"4671 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090602"" 1120090602 1243900800000 NA NA NA NA ""20090602"" ""BullCreek"" 153 245 ""BN"""
"4672 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090610"" 1120090610 1.244592e+12 0.112020038881085 0.112381428480148 0.00833170896125797 6.94173742151063e-05 ""20090610"" ""BullCreek"" 161 253 ""BN"""
"4673 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081031"" 1220081031 1225411200000 0.846008918787304 0.856040875116984 0.0404631962145781 0.00163727024789945 ""20081031"" ""Shorthair"" 305 31 ""BN"""
"4674 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081108"" 1220081108 1226102400000 NA NA NA NA ""20081108"" ""Shorthair"" 313 39 ""BN"""
"4675 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081116"" 1220081116 1226793600000 0.103597591164115 0.0797259405255318 0.160186715576799 0.0256597838472822 ""20081116"" ""Shorthair"" 321 47 ""BN"""
"4676 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090509"" 1120090509 1241827200000 0.893578984722588 0.915521693229675 0.0502626706898956 0.00252633606488089 ""20090509"" ""HerringCreek"" 129 221 ""BN"""
"4677 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081202"" 1220081202 1.228176e+12 0.251546409316164 0.249116612805261 0.0392191656639434 0.00153814295537584 ""20081202"" ""Shorthair"" 337 63 ""BN"""
"4678 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081210"" 1220081210 1228867200000 NA NA NA NA ""20081210"" ""Shorthair"" 345 71 ""BN"""
"4679 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081218"" 1220081218 1229558400000 NA NA NA NA ""20081218"" ""Shorthair"" 353 79 ""BN"""
"4680 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081226"" 1220081226 1230249600000 NA NA NA NA ""20081226"" ""Shorthair"" 361 87 ""BN"""
"4681 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090101"" 1220090101 1.230768e+12 NA NA NA NA ""20090101"" ""Shorthair"" 1 93 ""BN"""
"4682 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090109"" 1220090109 1231459200000 0.909066457139409 0.917322940296597 0.0369310304616468 0.00136390101095908 ""20090109"" ""Shorthair"" 9 101 ""BN"""
"4683 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081007"" 1220081007 1223337600000 NA NA NA NA ""20081007"" ""Shorthair"" 281 7 ""BN"""
"4684 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081015"" 1220081015 1224028800000 -0.0213230133541079 -0.0368661979834239 0.070253176076285 0.00493550874880551 ""20081015"" ""Shorthair"" 289 15 ""BN"""
"4685 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081023"" 1220081023 1.22472e+12 NA NA NA NA ""20081023"" ""Shorthair"" 297 23 ""BN"""
"4686 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090415"" 1120090415 1239753600000 NA NA NA NA ""20090415"" ""HerringCreek"" 105 197 ""BN"""
"4687 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090423"" 1120090423 1240444800000 0.152281097558715 0.152453422546387 0.00574168694895858 3.29669690198413e-05 ""20090423"" ""HerringCreek"" 113 205 ""BN"""
"4688 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090501"" 1120090501 1.241136e+12 NA NA NA NA ""20090501"" ""HerringCreek"" 121 213 ""BN"""
"4689 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081202"" 1220081202 1.228176e+12 0.307883355292407 0.309490710496902 0.0320586589865818 0.00102775761601794 ""20081202"" ""BullCreek"" 337 63 ""BN"""
"4690 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081210"" 1220081210 1228867200000 NA NA NA NA ""20081210"" ""BullCreek"" 345 71 ""BN"""
"4691 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081218"" 1220081218 1229558400000 NA NA NA NA ""20081218"" ""BullCreek"" 353 79 ""BN"""
"4692 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20081226"" 1220081226 1230249600000 NA NA NA NA ""20081226"" ""BullCreek"" 361 87 ""BN"""
"4693 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090101"" 1220090101 1.230768e+12 NA NA NA NA ""20090101"" ""BullCreek"" 1 93 ""BN"""
"4694 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090109"" 1220090109 1231459200000 0.840618574619293 0.850947141647339 0.0631616161900104 0.00398938975973418 ""20090109"" ""BullCreek"" 9 101 ""BN"""
"4695 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090117"" 1220090117 1232150400000 NA NA NA NA ""20090117"" ""BullCreek"" 17 109 ""BN"""
"4696 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090117"" 1220090117 1232150400000 NA NA NA NA ""20090117"" ""Shorthair"" 17 109 ""BN"""
"4697 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090125"" 1220090125 1232841600000 0.351490436379726 0.331950098276138 0.0778813234212875 0.00606550053785118 ""20090125"" ""Shorthair"" 25 117 ""BN"""
"4698 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090407"" 1120090407 1239062400000 0.121412816116158 0.109786326686541 0.03331953236124 0.00111019123677172 ""20090407"" ""HerringCreek"" 97 189 ""BN"""
"4699 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081023"" 1120081023 1.22472e+12 -0.0649732590056001 -0.0846652612090111 0.0841344245284244 0.00707860139072913 ""20081023"" ""Shorthair"" 297 23 ""BN"""
"4700 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081031"" 1120081031 1225411200000 NA NA NA NA ""20081031"" ""Shorthair"" 305 31 ""BN"""
"4701 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081108"" 1120081108 1226102400000 0.709520772481576 0.725333511829376 0.0955742529761696 0.00913443783195286 ""20081108"" ""Shorthair"" 313 39 ""BN"""
"4702 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081116"" 1120081116 1226793600000 NA NA NA NA ""20081116"" ""Shorthair"" 321 47 ""BN"""
"4703 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081124"" 1120081124 1227484800000 NA NA NA NA ""20081124"" ""Shorthair"" 329 55 ""BN"""
"4704 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081202"" 1120081202 1.228176e+12 NA NA NA NA ""20081202"" ""Shorthair"" 337 63 ""BN"""
"4705 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081210"" 1120081210 1228867200000 NA NA NA NA ""20081210"" ""Shorthair"" 345 71 ""BN"""
"4706 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081218"" 1120081218 1229558400000 NA NA NA NA ""20081218"" ""Shorthair"" 353 79 ""BN"""
"4707 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081226"" 1120081226 1230249600000 NA NA NA NA ""20081226"" ""Shorthair"" 361 87 ""BN"""
"4708 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090501"" 1220090501 1.241136e+12 0.736670381372625 0.720572531223297 0.0868649048611828 0.00754551169654234 ""20090501"" ""BullCreek"" 121 213 ""BN"""
"4709 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090125"" 1220090125 1232841600000 0.42946786717935 0.384368360042572 0.125822566454295 0.0158313182291455 ""20090125"" ""BullCreek"" 25 117 ""BN"""
"4710 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081007"" 1120081007 1223337600000 -0.0125080884746216 -0.0490511301904917 0.129877743222346 0.0168682281845297 ""20081007"" ""Shorthair"" 281 7 ""BN"""
"4711 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20081015"" 1120081015 1224028800000 NA NA NA NA ""20081015"" ""Shorthair"" 289 15 ""BN"""
"4712 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090602"" 1220090602 1243900800000 0.230681732601049 0.221372097730637 0.03419034084451 0.00116897940706377 ""20090602"" ""BullCreek"" 153 245 ""BN"""
"4713 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090610"" 1220090610 1.244592e+12 NA NA NA NA ""20090610"" ""BullCreek"" 161 253 ""BN"""
"4714 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090618"" 1220090618 1245283200000 0.359126254916191 0.358896195888519 0.0566955092632992 0.00321438077062484 ""20090618"" ""BullCreek"" 169 261 ""BN"""
"4715 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090626"" 1220090626 1245974400000 NA NA NA NA ""20090626"" ""BullCreek"" 177 269 ""BN"""
"4716 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090704"" 1220090704 1246665600000 0.42234278437884 0.419070929288864 0.0460231493484848 0.00211813027595294 ""20090704"" ""BullCreek"" 185 277 ""BN"""
"4717 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090517"" 1120090517 1242518400000 NA NA NA NA ""20090517"" ""HerringCreek"" 137 229 ""BN"""
"4718 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090525"" 1120090525 1243209600000 0.400614871371607 0.401726759970188 0.00705587055362472 4.97853092695085e-05 ""20090525"" ""HerringCreek"" 145 237 ""BN"""
"4719 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090602"" 1120090602 1243900800000 NA NA NA NA ""20090602"" ""HerringCreek"" 153 245 ""BN"""
"4720 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090610"" 1120090610 1.244592e+12 0.134007505956829 0.131023094058037 0.0552152637631882 0.00304872535243844 ""20090610"" ""HerringCreek"" 161 253 ""BN"""
"4721 2009 ""LANDSAT/LT5_L1T_8DAY_NDWI/20090626"" 1120090626 1245974400000 0.274664137952076 0.268615623315175 0.101661976599772 0.0103351574861726 ""20090626"" ""HerringCreek"" 177 269 ""BN"""
"4722 2009 ""LANDSAT/LE7_L1T_8DAY_NDWI/20090509"" 1220090509 1241827200000 NA NA NA NA ""20090509"" ""BullCreek"" 129 221 ""BN"""
